Temperature, Latitude,Longitude, Altitude, Time, Pressure 
--, 10.0, 6.0, 0, 0, Null
--, 10.0, 8.0, 0, 0, Null
--, 10.0, 10.0, 0, 0, Null
--, 10.0, 12.0, 0, 0, Null
--, 10.0, 14.0, 0, 0, Null
--, 10.0, 16.0, 0, 0, Null
--, 10.0, 18.0, 0, 0, Null
--, 10.0, 20.0, 0, 0, Null
--, 10.0, 22.0, 0, 0, Null
--, 10.0, 24.0, 0, 0, Null
--, 10.0, 26.0, 0, 0, Null
--, 10.0, 28.0, 0, 0, Null
--, 10.0, 30.0, 0, 0, Null
--, 10.0, 32.0, 0, 0, Null
--, 10.0, 34.0, 0, 0, Null
--, 10.0, 36.0, 0, 0, Null
--, 10.0, 38.0, 0, 0, Null
--, 10.0, 40.0, 0, 0, Null
--, 10.0, 42.0, 0, 0, Null
--, 10.0, 44.0, 0, 0, Null
--, 10.0, 46.0, 0, 0, Null
--, 10.0, 48.0, 0, 0, Null
--, 10.0, 50.0, 0, 0, Null
29.9834, 10.0, 52.0, 0, 0, Null
30.1913, 10.0, 54.0, 0, 0, Null
30.4479, 10.0, 56.0, 0, 0, Null
30.6244, 10.0, 58.0, 0, 0, Null
30.7066, 10.0, 60.0, 0, 0, Null
30.7461, 10.0, 62.0, 0, 0, Null
30.7498, 10.0, 64.0, 0, 0, Null
30.7492, 10.0, 66.0, 0, 0, Null
30.7525, 10.0, 68.0, 0, 0, Null
30.7637, 10.0, 70.0, 0, 0, Null
30.7544, 10.0, 72.0, 0, 0, Null
30.6927, 10.0, 74.0, 0, 0, Null
30.5595, 10.0, 76.0, 0, 0, Null
--, 10.0, 78.0, 0, 0, Null
30.3191, 10.0, 80.0, 0, 0, Null
30.4557, 10.0, 82.0, 0, 0, Null
30.4685, 10.0, 84.0, 0, 0, Null
30.3963, 10.0, 86.0, 0, 0, Null
30.3221, 10.0, 88.0, 0, 0, Null
30.2786, 10.0, 90.0, 0, 0, Null
30.2478, 10.0, 92.0, 0, 0, Null
30.2353, 10.0, 94.0, 0, 0, Null
30.255, 10.0, 96.0, 0, 0, Null
30.3116, 10.0, 98.0, 0, 0, Null
30.4011, 10.0, 100.0, 0, 0, Null
30.4414, 10.0, 102.0, 0, 0, Null
30.331, 10.0, 104.0, 0, 0, Null
--, 10.0, 106.0, 0, 0, Null
29.6119, 10.0, 108.0, 0, 0, Null
29.6443, 10.0, 110.0, 0, 0, Null
29.7733, 10.0, 112.0, 0, 0, Null
29.8751, 10.0, 114.0, 0, 0, Null
29.966, 10.0, 116.0, 0, 0, Null
30.0247, 10.0, 118.0, 0, 0, Null
29.9532, 10.0, 120.0, 0, 0, Null
29.8024, 10.0, 122.0, 0, 0, Null
29.7437, 10.0, 124.0, 0, 0, Null
29.8385, 10.0, 126.0, 0, 0, Null
29.9788, 10.0, 128.0, 0, 0, Null
30.0454, 10.0, 130.0, 0, 0, Null
30.0633, 10.0, 132.0, 0, 0, Null
30.0343, 10.0, 134.0, 0, 0, Null
29.9816, 10.0, 136.0, 0, 0, Null
29.9098, 10.0, 138.0, 0, 0, Null
29.8231, 10.0, 140.0, 0, 0, Null
29.7468, 10.0, 142.0, 0, 0, Null
29.6695, 10.0, 144.0, 0, 0, Null
29.588, 10.0, 146.0, 0, 0, Null
29.4975, 10.0, 148.0, 0, 0, Null
29.4094, 10.0, 150.0, 0, 0, Null
29.3461, 10.0, 152.0, 0, 0, Null
29.2994, 10.0, 154.0, 0, 0, Null
29.2383, 10.0, 156.0, 0, 0, Null
29.1507, 10.0, 158.0, 0, 0, Null
29.0579, 10.0, 160.0, 0, 0, Null
28.9633, 10.0, 162.0, 0, 0, Null
28.8784, 10.0, 164.0, 0, 0, Null
28.8128, 10.0, 166.0, 0, 0, Null
28.7392, 10.0, 168.0, 0, 0, Null
28.6507, 10.0, 170.0, 0, 0, Null
28.5623, 10.0, 172.0, 0, 0, Null
28.4801, 10.0, 174.0, 0, 0, Null
28.3907, 10.0, 176.0, 0, 0, Null
28.3031, 10.0, 178.0, 0, 0, Null
28.2422, 10.0, 180.0, 0, 0, Null
28.1985, 10.0, 182.0, 0, 0, Null
28.1486, 10.0, 184.0, 0, 0, Null
28.1062, 10.0, 186.0, 0, 0, Null
28.0437, 10.0, 188.0, 0, 0, Null
27.9762, 10.0, 190.0, 0, 0, Null
27.923, 10.0, 192.0, 0, 0, Null
27.8805, 10.0, 194.0, 0, 0, Null
27.8408, 10.0, 196.0, 0, 0, Null
27.8011, 10.0, 198.0, 0, 0, Null
27.751, 10.0, 200.0, 0, 0, Null
27.6894, 10.0, 202.0, 0, 0, Null
27.6197, 10.0, 204.0, 0, 0, Null
27.5391, 10.0, 206.0, 0, 0, Null
27.4611, 10.0, 208.0, 0, 0, Null
27.3971, 10.0, 210.0, 0, 0, Null
27.3459, 10.0, 212.0, 0, 0, Null
27.3155, 10.0, 214.0, 0, 0, Null
27.3258, 10.0, 216.0, 0, 0, Null
27.3724, 10.0, 218.0, 0, 0, Null
27.4249, 10.0, 220.0, 0, 0, Null
27.4819, 10.0, 222.0, 0, 0, Null
27.5464, 10.0, 224.0, 0, 0, Null
27.6279, 10.0, 226.0, 0, 0, Null
27.72, 10.0, 228.0, 0, 0, Null
27.8053, 10.0, 230.0, 0, 0, Null
27.8862, 10.0, 232.0, 0, 0, Null
27.977, 10.0, 234.0, 0, 0, Null
28.0882, 10.0, 236.0, 0, 0, Null
28.2387, 10.0, 238.0, 0, 0, Null
28.4289, 10.0, 240.0, 0, 0, Null
28.6477, 10.0, 242.0, 0, 0, Null
28.8603, 10.0, 244.0, 0, 0, Null
29.0594, 10.0, 246.0, 0, 0, Null
29.2373, 10.0, 248.0, 0, 0, Null
29.3992, 10.0, 250.0, 0, 0, Null
29.5395, 10.0, 252.0, 0, 0, Null
29.6666, 10.0, 254.0, 0, 0, Null
29.7739, 10.0, 256.0, 0, 0, Null
29.8231, 10.0, 258.0, 0, 0, Null
29.814, 10.0, 260.0, 0, 0, Null
29.7791, 10.0, 262.0, 0, 0, Null
29.7402, 10.0, 264.0, 0, 0, Null
29.6703, 10.0, 266.0, 0, 0, Null
29.4852, 10.0, 268.0, 0, 0, Null
29.2434, 10.0, 270.0, 0, 0, Null
29.1472, 10.0, 272.0, 0, 0, Null
29.2274, 10.0, 274.0, 0, 0, Null
29.2197, 10.0, 276.0, 0, 0, Null
29.0297, 10.0, 278.0, 0, 0, Null
28.8441, 10.0, 280.0, 0, 0, Null
28.7815, 10.0, 282.0, 0, 0, Null
28.6152, 10.0, 284.0, 0, 0, Null
--, 10.0, 286.0, 0, 0, Null
--, 10.0, 288.0, 0, 0, Null
--, 10.0, 290.0, 0, 0, Null
--, 10.0, 292.0, 0, 0, Null
--, 10.0, 294.0, 0, 0, Null
--, 10.0, 296.0, 0, 0, Null
--, 10.0, 298.0, 0, 0, Null
28.5839, 10.0, 300.0, 0, 0, Null
28.593, 10.0, 302.0, 0, 0, Null
28.502, 10.0, 304.0, 0, 0, Null
28.3286, 10.0, 306.0, 0, 0, Null
28.0791, 10.0, 308.0, 0, 0, Null
27.8083, 10.0, 310.0, 0, 0, Null
27.5754, 10.0, 312.0, 0, 0, Null
27.37, 10.0, 314.0, 0, 0, Null
27.1639, 10.0, 316.0, 0, 0, Null
26.9799, 10.0, 318.0, 0, 0, Null
26.8396, 10.0, 320.0, 0, 0, Null
26.7729, 10.0, 322.0, 0, 0, Null
26.7974, 10.0, 324.0, 0, 0, Null
26.8822, 10.0, 326.0, 0, 0, Null
26.9664, 10.0, 328.0, 0, 0, Null
26.9898, 10.0, 330.0, 0, 0, Null
26.9238, 10.0, 332.0, 0, 0, Null
26.7678, 10.0, 334.0, 0, 0, Null
26.641, 10.0, 336.0, 0, 0, Null
26.7061, 10.0, 338.0, 0, 0, Null
26.9399, 10.0, 340.0, 0, 0, Null
27.164, 10.0, 342.0, 0, 0, Null
27.4569, 10.0, 344.0, 0, 0, Null
28.0644, 10.0, 346.0, 0, 0, Null
--, 10.0, 348.0, 0, 0, Null
--, 10.0, 350.0, 0, 0, Null
--, 10.0, 352.0, 0, 0, Null
--, 10.0, 354.0, 0, 0, Null
--, 10.0, 356.0, 0, 0, Null
--, 10.0, 358.0, 0, 0, Null
--, 12.0, 0.0, 0, 0, Null
--, 12.0, 2.0, 0, 0, Null
--, 12.0, 4.0, 0, 0, Null
--, 12.0, 6.0, 0, 0, Null
--, 12.0, 8.0, 0, 0, Null
--, 12.0, 10.0, 0, 0, Null
--, 12.0, 12.0, 0, 0, Null
--, 12.0, 14.0, 0, 0, Null
--, 12.0, 16.0, 0, 0, Null
--, 12.0, 18.0, 0, 0, Null
--, 12.0, 20.0, 0, 0, Null
--, 12.0, 22.0, 0, 0, Null
--, 12.0, 24.0, 0, 0, Null
--, 12.0, 26.0, 0, 0, Null
--, 12.0, 28.0, 0, 0, Null
--, 12.0, 30.0, 0, 0, Null
--, 12.0, 32.0, 0, 0, Null
--, 12.0, 34.0, 0, 0, Null
--, 12.0, 36.0, 0, 0, Null
--, 12.0, 38.0, 0, 0, Null
--, 12.0, 40.0, 0, 0, Null
--, 12.0, 42.0, 0, 0, Null
30.4872, 12.0, 44.0, 0, 0, Null
30.5156, 12.0, 46.0, 0, 0, Null
30.4528, 12.0, 48.0, 0, 0, Null
30.2984, 12.0, 50.0, 0, 0, Null
30.2204, 12.0, 52.0, 0, 0, Null
30.3228, 12.0, 54.0, 0, 0, Null
30.4814, 12.0, 56.0, 0, 0, Null
30.5731, 12.0, 58.0, 0, 0, Null
30.6129, 12.0, 60.0, 0, 0, Null
30.6452, 12.0, 62.0, 0, 0, Null
30.6654, 12.0, 64.0, 0, 0, Null
30.6751, 12.0, 66.0, 0, 0, Null
30.6826, 12.0, 68.0, 0, 0, Null
30.7077, 12.0, 70.0, 0, 0, Null
30.7353, 12.0, 72.0, 0, 0, Null
30.7364, 12.0, 74.0, 0, 0, Null
30.7011, 12.0, 76.0, 0, 0, Null
--, 12.0, 78.0, 0, 0, Null
--, 12.0, 80.0, 0, 0, Null
30.618, 12.0, 82.0, 0, 0, Null
30.6241, 12.0, 84.0, 0, 0, Null
30.5828, 12.0, 86.0, 0, 0, Null
30.5249, 12.0, 88.0, 0, 0, Null
30.485, 12.0, 90.0, 0, 0, Null
30.4678, 12.0, 92.0, 0, 0, Null
30.4543, 12.0, 94.0, 0, 0, Null
30.4375, 12.0, 96.0, 0, 0, Null
30.4396, 12.0, 98.0, 0, 0, Null
30.4914, 12.0, 100.0, 0, 0, Null
30.5147, 12.0, 102.0, 0, 0, Null
--, 12.0, 104.0, 0, 0, Null
--, 12.0, 106.0, 0, 0, Null
--, 12.0, 108.0, 0, 0, Null
29.5528, 12.0, 110.0, 0, 0, Null
29.7364, 12.0, 112.0, 0, 0, Null
29.9138, 12.0, 114.0, 0, 0, Null
30.052, 12.0, 116.0, 0, 0, Null
30.1308, 12.0, 118.0, 0, 0, Null
30.0392, 12.0, 120.0, 0, 0, Null
29.8217, 12.0, 122.0, 0, 0, Null
29.7009, 12.0, 124.0, 0, 0, Null
29.747, 12.0, 126.0, 0, 0, Null
29.826, 12.0, 128.0, 0, 0, Null
29.8722, 12.0, 130.0, 0, 0, Null
29.891, 12.0, 132.0, 0, 0, Null
29.8598, 12.0, 134.0, 0, 0, Null
29.8056, 12.0, 136.0, 0, 0, Null
29.7142, 12.0, 138.0, 0, 0, Null
29.6212, 12.0, 140.0, 0, 0, Null
29.5394, 12.0, 142.0, 0, 0, Null
29.4593, 12.0, 144.0, 0, 0, Null
29.3718, 12.0, 146.0, 0, 0, Null
29.2741, 12.0, 148.0, 0, 0, Null
29.1723, 12.0, 150.0, 0, 0, Null
29.0729, 12.0, 152.0, 0, 0, Null
29.0022, 12.0, 154.0, 0, 0, Null
28.9368, 12.0, 156.0, 0, 0, Null
28.8485, 12.0, 158.0, 0, 0, Null
28.7462, 12.0, 160.0, 0, 0, Null
28.6378, 12.0, 162.0, 0, 0, Null
28.5346, 12.0, 164.0, 0, 0, Null
28.4508, 12.0, 166.0, 0, 0, Null
28.3856, 12.0, 168.0, 0, 0, Null
28.3049, 12.0, 170.0, 0, 0, Null
28.1934, 12.0, 172.0, 0, 0, Null
28.0882, 12.0, 174.0, 0, 0, Null
27.9884, 12.0, 176.0, 0, 0, Null
27.9025, 12.0, 178.0, 0, 0, Null
27.8462, 12.0, 180.0, 0, 0, Null
27.7986, 12.0, 182.0, 0, 0, Null
27.7495, 12.0, 184.0, 0, 0, Null
27.7011, 12.0, 186.0, 0, 0, Null
27.6457, 12.0, 188.0, 0, 0, Null
27.582, 12.0, 190.0, 0, 0, Null
27.5217, 12.0, 192.0, 0, 0, Null
27.4668, 12.0, 194.0, 0, 0, Null
27.4067, 12.0, 196.0, 0, 0, Null
27.3371, 12.0, 198.0, 0, 0, Null
27.2573, 12.0, 200.0, 0, 0, Null
27.1662, 12.0, 202.0, 0, 0, Null
27.0638, 12.0, 204.0, 0, 0, Null
26.9474, 12.0, 206.0, 0, 0, Null
26.8284, 12.0, 208.0, 0, 0, Null
26.7198, 12.0, 210.0, 0, 0, Null
26.6197, 12.0, 212.0, 0, 0, Null
26.5381, 12.0, 214.0, 0, 0, Null
26.4938, 12.0, 216.0, 0, 0, Null
26.4945, 12.0, 218.0, 0, 0, Null
26.5199, 12.0, 220.0, 0, 0, Null
26.5566, 12.0, 222.0, 0, 0, Null
26.6184, 12.0, 224.0, 0, 0, Null
26.7188, 12.0, 226.0, 0, 0, Null
26.8516, 12.0, 228.0, 0, 0, Null
26.9843, 12.0, 230.0, 0, 0, Null
27.1043, 12.0, 232.0, 0, 0, Null
27.2316, 12.0, 234.0, 0, 0, Null
27.3882, 12.0, 236.0, 0, 0, Null
27.5874, 12.0, 238.0, 0, 0, Null
27.8092, 12.0, 240.0, 0, 0, Null
28.0229, 12.0, 242.0, 0, 0, Null
28.272, 12.0, 244.0, 0, 0, Null
28.5277, 12.0, 246.0, 0, 0, Null
28.7678, 12.0, 248.0, 0, 0, Null
29.0019, 12.0, 250.0, 0, 0, Null
29.2384, 12.0, 252.0, 0, 0, Null
29.4754, 12.0, 254.0, 0, 0, Null
29.6959, 12.0, 256.0, 0, 0, Null
29.8616, 12.0, 258.0, 0, 0, Null
29.9463, 12.0, 260.0, 0, 0, Null
29.9491, 12.0, 262.0, 0, 0, Null
29.9259, 12.0, 264.0, 0, 0, Null
29.9139, 12.0, 266.0, 0, 0, Null
29.8141, 12.0, 268.0, 0, 0, Null
29.5756, 12.0, 270.0, 0, 0, Null
29.3428, 12.0, 272.0, 0, 0, Null
29.2563, 12.0, 274.0, 0, 0, Null
--, 12.0, 276.0, 0, 0, Null
28.7957, 12.0, 278.0, 0, 0, Null
28.6087, 12.0, 280.0, 0, 0, Null
28.4488, 12.0, 282.0, 0, 0, Null
28.2311, 12.0, 284.0, 0, 0, Null
27.9563, 12.0, 286.0, 0, 0, Null
--, 12.0, 288.0, 0, 0, Null
27.6954, 12.0, 290.0, 0, 0, Null
27.7244, 12.0, 292.0, 0, 0, Null
27.8047, 12.0, 294.0, 0, 0, Null
28.0227, 12.0, 296.0, 0, 0, Null
28.3338, 12.0, 298.0, 0, 0, Null
28.5407, 12.0, 300.0, 0, 0, Null
28.5336, 12.0, 302.0, 0, 0, Null
28.3912, 12.0, 304.0, 0, 0, Null
28.13, 12.0, 306.0, 0, 0, Null
27.7932, 12.0, 308.0, 0, 0, Null
27.4724, 12.0, 310.0, 0, 0, Null
27.2056, 12.0, 312.0, 0, 0, Null
26.9588, 12.0, 314.0, 0, 0, Null
26.7096, 12.0, 316.0, 0, 0, Null
26.4789, 12.0, 318.0, 0, 0, Null
26.2842, 12.0, 320.0, 0, 0, Null
26.151, 12.0, 322.0, 0, 0, Null
26.114, 12.0, 324.0, 0, 0, Null
26.1553, 12.0, 326.0, 0, 0, Null
26.2142, 12.0, 328.0, 0, 0, Null
26.2352, 12.0, 330.0, 0, 0, Null
26.1456, 12.0, 332.0, 0, 0, Null
25.8868, 12.0, 334.0, 0, 0, Null
25.5514, 12.0, 336.0, 0, 0, Null
25.3863, 12.0, 338.0, 0, 0, Null
25.4292, 12.0, 340.0, 0, 0, Null
25.5437, 12.0, 342.0, 0, 0, Null
25.7967, 12.0, 344.0, 0, 0, Null
--, 12.0, 346.0, 0, 0, Null
--, 12.0, 348.0, 0, 0, Null
--, 12.0, 350.0, 0, 0, Null
--, 12.0, 352.0, 0, 0, Null
--, 12.0, 354.0, 0, 0, Null
--, 12.0, 356.0, 0, 0, Null
--, 12.0, 358.0, 0, 0, Null
--, 14.0, 0.0, 0, 0, Null
--, 14.0, 2.0, 0, 0, Null
--, 14.0, 4.0, 0, 0, Null
--, 14.0, 6.0, 0, 0, Null
--, 14.0, 8.0, 0, 0, Null
--, 14.0, 10.0, 0, 0, Null
--, 14.0, 12.0, 0, 0, Null
--, 14.0, 14.0, 0, 0, Null
--, 14.0, 16.0, 0, 0, Null
--, 14.0, 18.0, 0, 0, Null
--, 14.0, 20.0, 0, 0, Null
--, 14.0, 22.0, 0, 0, Null
--, 14.0, 24.0, 0, 0, Null
--, 14.0, 26.0, 0, 0, Null
--, 14.0, 28.0, 0, 0, Null
--, 14.0, 30.0, 0, 0, Null
--, 14.0, 32.0, 0, 0, Null
--, 14.0, 34.0, 0, 0, Null
--, 14.0, 36.0, 0, 0, Null
--, 14.0, 38.0, 0, 0, Null
--, 14.0, 40.0, 0, 0, Null
--, 14.0, 42.0, 0, 0, Null
30.4678, 14.0, 44.0, 0, 0, Null
30.5196, 14.0, 46.0, 0, 0, Null
30.5211, 14.0, 48.0, 0, 0, Null
30.4726, 14.0, 50.0, 0, 0, Null
30.4514, 14.0, 52.0, 0, 0, Null
30.4794, 14.0, 54.0, 0, 0, Null
30.497, 14.0, 56.0, 0, 0, Null
30.4973, 14.0, 58.0, 0, 0, Null
30.5178, 14.0, 60.0, 0, 0, Null
30.5605, 14.0, 62.0, 0, 0, Null
30.6017, 14.0, 64.0, 0, 0, Null
30.6191, 14.0, 66.0, 0, 0, Null
30.624, 14.0, 68.0, 0, 0, Null
30.6452, 14.0, 70.0, 0, 0, Null
30.6869, 14.0, 72.0, 0, 0, Null
30.7228, 14.0, 74.0, 0, 0, Null
--, 14.0, 76.0, 0, 0, Null
--, 14.0, 78.0, 0, 0, Null
--, 14.0, 80.0, 0, 0, Null
30.6823, 14.0, 82.0, 0, 0, Null
30.6665, 14.0, 84.0, 0, 0, Null
30.6328, 14.0, 86.0, 0, 0, Null
30.5839, 14.0, 88.0, 0, 0, Null
30.5413, 14.0, 90.0, 0, 0, Null
30.5169, 14.0, 92.0, 0, 0, Null
30.5126, 14.0, 94.0, 0, 0, Null
30.514, 14.0, 96.0, 0, 0, Null
30.5136, 14.0, 98.0, 0, 0, Null
--, 14.0, 100.0, 0, 0, Null
--, 14.0, 102.0, 0, 0, Null
--, 14.0, 104.0, 0, 0, Null
--, 14.0, 106.0, 0, 0, Null
--, 14.0, 108.0, 0, 0, Null
29.4653, 14.0, 110.0, 0, 0, Null
29.671, 14.0, 112.0, 0, 0, Null
29.8782, 14.0, 114.0, 0, 0, Null
30.025, 14.0, 116.0, 0, 0, Null
30.1171, 14.0, 118.0, 0, 0, Null
30.0433, 14.0, 120.0, 0, 0, Null
29.8261, 14.0, 122.0, 0, 0, Null
29.6725, 14.0, 124.0, 0, 0, Null
29.6524, 14.0, 126.0, 0, 0, Null
29.6823, 14.0, 128.0, 0, 0, Null
29.7064, 14.0, 130.0, 0, 0, Null
29.7222, 14.0, 132.0, 0, 0, Null
29.6958, 14.0, 134.0, 0, 0, Null
29.6371, 14.0, 136.0, 0, 0, Null
29.5685, 14.0, 138.0, 0, 0, Null
29.4814, 14.0, 140.0, 0, 0, Null
29.4036, 14.0, 142.0, 0, 0, Null
29.3254, 14.0, 144.0, 0, 0, Null
29.2348, 14.0, 146.0, 0, 0, Null
29.1313, 14.0, 148.0, 0, 0, Null
29.015, 14.0, 150.0, 0, 0, Null
28.8948, 14.0, 152.0, 0, 0, Null
28.8054, 14.0, 154.0, 0, 0, Null
28.7305, 14.0, 156.0, 0, 0, Null
28.6369, 14.0, 158.0, 0, 0, Null
28.5147, 14.0, 160.0, 0, 0, Null
28.4022, 14.0, 162.0, 0, 0, Null
28.2956, 14.0, 164.0, 0, 0, Null
28.2018, 14.0, 166.0, 0, 0, Null
28.1176, 14.0, 168.0, 0, 0, Null
28.0224, 14.0, 170.0, 0, 0, Null
27.9185, 14.0, 172.0, 0, 0, Null
27.8078, 14.0, 174.0, 0, 0, Null
27.6998, 14.0, 176.0, 0, 0, Null
27.6165, 14.0, 178.0, 0, 0, Null
27.5542, 14.0, 180.0, 0, 0, Null
27.4942, 14.0, 182.0, 0, 0, Null
27.4349, 14.0, 184.0, 0, 0, Null
27.3673, 14.0, 186.0, 0, 0, Null
27.3051, 14.0, 188.0, 0, 0, Null
27.2452, 14.0, 190.0, 0, 0, Null
27.1903, 14.0, 192.0, 0, 0, Null
27.1352, 14.0, 194.0, 0, 0, Null
27.0599, 14.0, 196.0, 0, 0, Null
26.9612, 14.0, 198.0, 0, 0, Null
26.8475, 14.0, 200.0, 0, 0, Null
26.7285, 14.0, 202.0, 0, 0, Null
26.6082, 14.0, 204.0, 0, 0, Null
26.4784, 14.0, 206.0, 0, 0, Null
26.3356, 14.0, 208.0, 0, 0, Null
26.1838, 14.0, 210.0, 0, 0, Null
26.0319, 14.0, 212.0, 0, 0, Null
25.8939, 14.0, 214.0, 0, 0, Null
25.7825, 14.0, 216.0, 0, 0, Null
25.7058, 14.0, 218.0, 0, 0, Null
25.6591, 14.0, 220.0, 0, 0, Null
25.6359, 14.0, 222.0, 0, 0, Null
25.659, 14.0, 224.0, 0, 0, Null
25.7491, 14.0, 226.0, 0, 0, Null
25.8886, 14.0, 228.0, 0, 0, Null
26.0314, 14.0, 230.0, 0, 0, Null
26.1579, 14.0, 232.0, 0, 0, Null
26.2885, 14.0, 234.0, 0, 0, Null
26.4488, 14.0, 236.0, 0, 0, Null
26.6538, 14.0, 238.0, 0, 0, Null
26.8854, 14.0, 240.0, 0, 0, Null
27.1186, 14.0, 242.0, 0, 0, Null
27.3808, 14.0, 244.0, 0, 0, Null
27.6865, 14.0, 246.0, 0, 0, Null
27.9902, 14.0, 248.0, 0, 0, Null
28.2777, 14.0, 250.0, 0, 0, Null
28.5927, 14.0, 252.0, 0, 0, Null
28.9434, 14.0, 254.0, 0, 0, Null
29.2936, 14.0, 256.0, 0, 0, Null
29.6032, 14.0, 258.0, 0, 0, Null
29.8228, 14.0, 260.0, 0, 0, Null
29.8961, 14.0, 262.0, 0, 0, Null
29.9009, 14.0, 264.0, 0, 0, Null
29.9716, 14.0, 266.0, 0, 0, Null
30.0595, 14.0, 268.0, 0, 0, Null
29.9679, 14.0, 270.0, 0, 0, Null
29.708, 14.0, 272.0, 0, 0, Null
--, 14.0, 274.0, 0, 0, Null
--, 14.0, 276.0, 0, 0, Null
28.5848, 14.0, 278.0, 0, 0, Null
28.3877, 14.0, 280.0, 0, 0, Null
28.1718, 14.0, 282.0, 0, 0, Null
27.9852, 14.0, 284.0, 0, 0, Null
27.8194, 14.0, 286.0, 0, 0, Null
27.7556, 14.0, 288.0, 0, 0, Null
27.8034, 14.0, 290.0, 0, 0, Null
27.8975, 14.0, 292.0, 0, 0, Null
28.016, 14.0, 294.0, 0, 0, Null
28.182, 14.0, 296.0, 0, 0, Null
28.3359, 14.0, 298.0, 0, 0, Null
28.3839, 14.0, 300.0, 0, 0, Null
28.322, 14.0, 302.0, 0, 0, Null
28.1686, 14.0, 304.0, 0, 0, Null
27.8955, 14.0, 306.0, 0, 0, Null
27.545, 14.0, 308.0, 0, 0, Null
27.2213, 14.0, 310.0, 0, 0, Null
26.9349, 14.0, 312.0, 0, 0, Null
26.6615, 14.0, 314.0, 0, 0, Null
26.3916, 14.0, 316.0, 0, 0, Null
26.1339, 14.0, 318.0, 0, 0, Null
25.891, 14.0, 320.0, 0, 0, Null
25.6932, 14.0, 322.0, 0, 0, Null
25.5865, 14.0, 324.0, 0, 0, Null
25.5525, 14.0, 326.0, 0, 0, Null
25.5575, 14.0, 328.0, 0, 0, Null
25.576, 14.0, 330.0, 0, 0, Null
25.5229, 14.0, 332.0, 0, 0, Null
25.2686, 14.0, 334.0, 0, 0, Null
24.7991, 14.0, 336.0, 0, 0, Null
24.3715, 14.0, 338.0, 0, 0, Null
24.1334, 14.0, 340.0, 0, 0, Null
24.0409, 14.0, 342.0, 0, 0, Null
24.078, 14.0, 344.0, 0, 0, Null
--, 14.0, 346.0, 0, 0, Null
--, 14.0, 348.0, 0, 0, Null
--, 14.0, 350.0, 0, 0, Null
--, 14.0, 352.0, 0, 0, Null
--, 14.0, 354.0, 0, 0, Null
--, 14.0, 356.0, 0, 0, Null
--, 14.0, 358.0, 0, 0, Null
--, 16.0, 0.0, 0, 0, Null
--, 16.0, 2.0, 0, 0, Null
--, 16.0, 4.0, 0, 0, Null
--, 16.0, 6.0, 0, 0, Null
--, 16.0, 8.0, 0, 0, Null
--, 16.0, 10.0, 0, 0, Null
--, 16.0, 12.0, 0, 0, Null
--, 16.0, 14.0, 0, 0, Null
--, 16.0, 16.0, 0, 0, Null
--, 16.0, 18.0, 0, 0, Null
--, 16.0, 20.0, 0, 0, Null
--, 16.0, 22.0, 0, 0, Null
--, 16.0, 24.0, 0, 0, Null
--, 16.0, 26.0, 0, 0, Null
--, 16.0, 28.0, 0, 0, Null
--, 16.0, 30.0, 0, 0, Null
--, 16.0, 32.0, 0, 0, Null
--, 16.0, 34.0, 0, 0, Null
--, 16.0, 36.0, 0, 0, Null
--, 16.0, 38.0, 0, 0, Null
30.407, 16.0, 40.0, 0, 0, Null
30.4971, 16.0, 42.0, 0, 0, Null
--, 16.0, 44.0, 0, 0, Null
--, 16.0, 46.0, 0, 0, Null
--, 16.0, 48.0, 0, 0, Null
--, 16.0, 50.0, 0, 0, Null
30.5161, 16.0, 52.0, 0, 0, Null
30.4243, 16.0, 54.0, 0, 0, Null
30.2688, 16.0, 56.0, 0, 0, Null
30.2382, 16.0, 58.0, 0, 0, Null
30.3182, 16.0, 60.0, 0, 0, Null
30.4306, 16.0, 62.0, 0, 0, Null
30.5082, 16.0, 64.0, 0, 0, Null
30.5339, 16.0, 66.0, 0, 0, Null
30.5355, 16.0, 68.0, 0, 0, Null
30.5398, 16.0, 70.0, 0, 0, Null
30.5803, 16.0, 72.0, 0, 0, Null
30.6529, 16.0, 74.0, 0, 0, Null
--, 16.0, 76.0, 0, 0, Null
--, 16.0, 78.0, 0, 0, Null
--, 16.0, 80.0, 0, 0, Null
30.6597, 16.0, 82.0, 0, 0, Null
30.5991, 16.0, 84.0, 0, 0, Null
30.547, 16.0, 86.0, 0, 0, Null
30.5096, 16.0, 88.0, 0, 0, Null
30.4742, 16.0, 90.0, 0, 0, Null
30.4249, 16.0, 92.0, 0, 0, Null
30.4075, 16.0, 94.0, 0, 0, Null
30.4802, 16.0, 96.0, 0, 0, Null
30.5258, 16.0, 98.0, 0, 0, Null
--, 16.0, 100.0, 0, 0, Null
--, 16.0, 102.0, 0, 0, Null
--, 16.0, 104.0, 0, 0, Null
--, 16.0, 106.0, 0, 0, Null
--, 16.0, 108.0, 0, 0, Null
29.2577, 16.0, 110.0, 0, 0, Null
29.4931, 16.0, 112.0, 0, 0, Null
29.6789, 16.0, 114.0, 0, 0, Null
29.8067, 16.0, 116.0, 0, 0, Null
29.9035, 16.0, 118.0, 0, 0, Null
29.8927, 16.0, 120.0, 0, 0, Null
29.7433, 16.0, 122.0, 0, 0, Null
29.5822, 16.0, 124.0, 0, 0, Null
29.5174, 16.0, 126.0, 0, 0, Null
29.5157, 16.0, 128.0, 0, 0, Null
